Darija_Arabe,Arabizi,Anglais
لقاو فصائل ذات قدمين في حفريات أسترالوبيثكس من 4.2 إلى 3.9 مليون سنة فاتت، واخا أن ساحيلانثروبوس يمكن يكون مشى على جوج رجلين هاذي سبعة ملايين عام.,"lqaw fasa2il dat qadmayn fi 7afriyat 2ustralobitiks mn 4.2 7tta 3.q malyoun sna fatat, w55a anna sa7ilantrubus yamkn ykun msha 3la juj rajlin hadi sab3a malayin 3am.","They found bipedal species in Australopithecus fossils from 4.2 to 3.9 million years ago, although Sahelanthropus might have walked on two legs seven million years ago."
لقاو فصائل ذات قدمين في حفريات أسترالوبيثكس من 4.2 إلى 3.9 مليون سنة فاتت، واخا أن ساحيلانثروبوس يمكن يكون مشى على جوج رجلين هاذي سبعة ملايين عام.,"lqaw fasa2il dat qadmayn fi hafriyat 2ustralobitiks mn 4.2 htta 3.q malyoun sna fatat, w55a anna sahilantrubus yamkn ykun mcha 3la juj rajlin hadi sab3a malayin 3am.","They found bipedal species in Australopithecus fossils from 4.2 to 3.9 million years ago, although Sahelanthropus might have walked on two legs seven million years ago."
لقاو فصائل ذات قدمين في حفريات أسترالوبيثكس من 4.2 إلى 3.9 مليون سنة فاتت، واخا أن ساحيلانثروبوس يمكن يكون مشى على جوج رجلين هاذي سبعة ملايين عام.,"lqaw fasa2il dat qadmayn fi hafriyat 2ustralobitiks mn 4.2 htta 3.q malyoun sna fatat, w55a anna sahilantrubus yamkn ykun mcha 3la juj rajlin hadi sab3a malayin 3am.","They found bipedal species in Australopithecus fossils from 4.2 to 3.9 million years ago, although Sahelanthropus might have walked on two legs seven million years ago."
لقاو فصائل ذات قدمين في حفريات أسترالوبيثكس من 4.2 إلى 3.9 مليون سنة فاتت، واخا أن ساحيلانثروبوس يمكن يكون مشى على جوج رجلين هاذي سبعة ملايين عام.,"lqaw fasa2il dat qadmayn fi hafriyat 2ustralobitiks mn 4.2 htta 3.q malyoun sna fatat, w55a anna sahilantrubus yamkn ykun msha 3la juj rajlin hadi sab3a malayin 3am.","They found bipedal species in Australopithecus fossils from 4.2 to 3.9 million years ago, although Sahelanthropus might have walked on two legs seven million years ago."
لقاو فصائل ذات قدمين في حفريات أسترالوبيثكس من 4.2 إلى 3.9 مليون سنة فاتت، واخا أن ساحيلانثروبوس يمكن يكون مشى على جوج رجلين هاذي سبعة ملايين عام.,"lqaw fasa2il dat qadmayn fi hafriyat 2ustralobitiks mn 4.2 htta 3.q malyoun sna fatat, w55a anna sahilantrubus yamkn ykun msha 3la juj rajlin hadi sab3a malayin 3am.","They found bipedal species in Australopithecus fossils from 4.2 to 3.9 million years ago, although Sahelanthropus might have walked on two legs seven million years ago."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolchi b3in li3tibar, ma khasnash natfaj2u ila kan chi wa7d mn jdudna 7al ""mochkilat lprotin"" dyalhum bchi tari9a b7al lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolchi b3in li3tibar, ma 5asnach natfaj2u ila kan chi wa7d mn jdudna 7al ""mochkilat lprotin"" dyalhum bchi tari9a b7al lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolchi b3in li3tibar, ma 5asnach natfaj2u ila kan chi wa7d mn jdudna 7al ""mochkilat lprotin"" dyalhum bchi tariqa b7al lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolchi b3in li3tibar, ma 5asnach natfaj2u ila kan chi wahd mn jdudna hal ""mochkilat lprotin"" dyalhum bchi tari9a bhal lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolchi b3in li3tibar, ma 5asnach natfaj2u ila kan chi wahd mn jdudna hal ""mochkilat lprotin"" dyalhum bchi tariqa bhal lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolchi b3in li3tibar, ma 5asnash natfaj2u ila kan chi wa7d mn jdudna 7al ""mochkilat lprotin"" dyalhum bchi tari9a b7al lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolchi b3in li3tibar, ma 5asnash natfaj2u ila kan chi wa7d mn jdudna 7al ""mochkilat lprotin"" dyalhum bchi tariqa b7al lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolchi b3in li3tibar, ma 5asnash natfaj2u ila kan chi wahd mn jdudna hal ""mochkilat lprotin"" dyalhum bchi tari9a bhal lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolchi b3in li3tibar, ma 5asnash natfaj2u ila kan chi wahd mn jdudna hal ""mochkilat lprotin"" dyalhum bchi tariqa bhal lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolshi b3in li3tibar, ma 5asnash natfaj2u ila kan shi wa7d mn jdudna 7al ""moshkilat lprotin"" dyalhum bshi tari9a b7al lli kaydirha shimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolshi b3in li3tibar, ma 5asnash natfaj2u ila kan shi wa7d mn jdudna 7al ""moshkilat lprotin"" dyalhum bshi tariqa b7al lli kaydirha shimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolshi b3in li3tibar, ma 5asnash natfaj2u ila kan shi wahd mn jdudna hal ""moshkilat lprotin"" dyalhum bshi tari9a bhal lli kaydirha shimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knna5du kolshi b3in li3tibar, ma 5asnash natfaj2u ila kan shi wahd mn jdudna hal ""moshkilat lprotin"" dyalhum bshi tariqa bhal lli kaydirha shimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolchi b3in li3tibar, ma khasnach natfaj2u ila kan chi wa7d mn jdudna 7al ""mochkilat lprotin"" dyalhum bchi tari9a b7al lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolchi b3in li3tibar, ma khasnach natfaj2u ila kan chi wa7d mn jdudna 7al ""mochkilat lprotin"" dyalhum bchi tariqa b7al lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolchi b3in li3tibar, ma khasnach natfaj2u ila kan chi wahd mn jdudna hal ""mochkilat lprotin"" dyalhum bchi tari9a bhal lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolchi b3in li3tibar, ma khasnach natfaj2u ila kan chi wahd mn jdudna hal ""mochkilat lprotin"" dyalhum bchi tariqa bhal lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolchi b3in li3tibar, ma khasnash natfaj2u ila kan chi wa7d mn jdudna 7al ""mochkilat lprotin"" dyalhum bchi tariqa b7al lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolchi b3in li3tibar, ma khasnash natfaj2u ila kan chi wahd mn jdudna hal ""mochkilat lprotin"" dyalhum bchi tari9a bhal lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolchi b3in li3tibar, ma khasnash natfaj2u ila kan chi wahd mn jdudna hal ""mochkilat lprotin"" dyalhum bchi tariqa bhal lli kaydirha chimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolshi b3in li3tibar, ma khasnash natfaj2u ila kan shi wa7d mn jdudna 7al ""moshkilat lprotin"" dyalhum bshi tari9a b7al lli kaydirha shimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolshi b3in li3tibar, ma khasnash natfaj2u ila kan shi wa7d mn jdudna 7al ""moshkilat lprotin"" dyalhum bshi tariqa b7al lli kaydirha shimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolshi b3in li3tibar, ma khasnash natfaj2u ila kan shi wahd mn jdudna hal ""moshkilat lprotin"" dyalhum bshi tari9a bhal lli kaydirha shimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
"منين كناخذوا كلشي بعين الاعتبار، ما خاصناش نتفاجئوا يلا كان شي واحد من جدودنا حل ""مشكلة البروتين"" ديالهم بشي طريقة بحال اللي كيديرها الشمبانزي في السافانا.","mnin knnakhdu kolshi b3in li3tibar, ma khasnash natfaj2u ila kan shi wahd mn jdudna hal ""moshkilat lprotin"" dyalhum bshi tariqa bhal lli kaydirha shimpanzy f ssafana.","When we take everything into account, we shouldn't be surprised if one of our ancestors solved their ""protein problem"" in a way similar to how chimpanzees do in the savanna."
تيعتبرو السيخيين أن الإيمان ديالهم منعازل على الهندوسية واخا تيعتارفو بالأصل والتقاليد الهندوسية كمصدر ليه.,ty3tabro ssikhiyn 2nna l2iman dialhom mna3azel 3la lhindosiya wakha ty3tarfo bl2asl wtta9alid lhindosiya kamasdar lih.,"Sikhs consider their faith to be separate from Hinduism, even though they acknowledge Hindu origins and traditions as a source for it."
تيعتبرو السيخيين أن الإيمان ديالهم منعازل على الهندوسية واخا تيعتارفو بالأصل والتقاليد الهندوسية كمصدر ليه.,ty3tabro ssi5iyn 2nna l2iman dialhom mna3azel 3la lhindosiya wa5a ty3tarfo bl2asl wtta9alid lhindosiya kamasdar lih.,"Sikhs consider their faith to be separate from Hinduism, even though they acknowledge Hindu origins and traditions as a source for it."
تيعتبرو السيخيين أن الإيمان ديالهم منعازل على الهندوسية واخا تيعتارفو بالأصل والتقاليد الهندوسية كمصدر ليه.,ty3tabro ssi5iyn 2nna l2iman dialhom mna3azel 3la lhindosiya wa5a ty3tarfo bl2asl wttaqalid lhindosiya kamasdar lih.,"Sikhs consider their faith to be separate from Hinduism, even though they acknowledge Hindu origins and traditions as a source for it."
تيعتبرو السيخيين أن الإيمان ديالهم منعازل على الهندوسية واخا تيعتارفو بالأصل والتقاليد الهندوسية كمصدر ليه.,ty3tabro ssikhiyn 2nna l2iman dialhom mna3azel 3la lhindosiya wakha ty3tarfo bl2asl wttaqalid lhindosiya kamasdar lih.,"Sikhs consider their faith to be separate from Hinduism, even though they acknowledge Hindu origins and traditions as a source for it."
في حالة مكانتش شي كواية، أو إذا مكنتيش كتبغي تلبس تقاشر محددين ، فتقدر تجرب مجفف دالهواء، إذا كان متوفر.,"fi 7ala makantch chi kwwaya, aw ila makntich katbghi tlebess tqacher m7addaddin, fa t9dar tjarreb mojaffif dalhawa2, ila kan mtwaffar.","If there isn’t a kettle, or if you don’t like wearing specific socks, you can try using a hairdryer, if available."
في حالة مكانتش شي كواية، أو إذا مكنتيش كتبغي تلبس تقاشر محددين ، فتقدر تجرب مجفف دالهواء، إذا كان متوفر.,"fi 7ala makantch chi kwwaya, aw ila makntich katbghi tlebess tqacher m7addaddin, fa tqdar tjarreb mojaffif dalhawa2, ila kan mtwaffar.","If there isn’t a kettle, or if you don’t like wearing specific socks, you can try using a hairdryer, if available."
في حالة مكانتش شي كواية، أو إذا مكنتيش كتبغي تلبس تقاشر محددين ، فتقدر تجرب مجفف دالهواء، إذا كان متوفر.,"fi 7ala makantsh shi kwwaya, aw ila makntish katbghi tlebess tqasher m7addaddin, fa t9dar tjarreb mojaffif dalhawa2, ila kan mtwaffar.","If there isn’t a kettle, or if you don’t like wearing specific socks, you can try using a hairdryer, if available."
في حالة مكانتش شي كواية، أو إذا مكنتيش كتبغي تلبس تقاشر محددين ، فتقدر تجرب مجفف دالهواء، إذا كان متوفر.,"fi 7ala makantsh shi kwwaya, aw ila makntish katbghi tlebess tqasher m7addaddin, fa tqdar tjarreb mojaffif dalhawa2, ila kan mtwaffar.","If there isn’t a kettle, or if you don’t like wearing specific socks, you can try using a hairdryer, if available."
في حالة مكانتش شي كواية، أو إذا مكنتيش كتبغي تلبس تقاشر محددين ، فتقدر تجرب مجفف دالهواء، إذا كان متوفر.,"fi hala makantch chi kwwaya, aw ila makntich katbghi tlebess tqacher mhaddaddin, fa t9dar tjarreb mojaffif dalhawa2, ila kan mtwaffar.","If there isn’t a kettle, or if you don’t like wearing specific socks, you can try using a hairdryer, if available."
في حالة مكانتش شي كواية، أو إذا مكنتيش كتبغي تلبس تقاشر محددين ، فتقدر تجرب مجفف دالهواء، إذا كان متوفر.,"fi hala makantch chi kwwaya, aw ila makntich katbghi tlebess tqacher mhaddaddin, fa tqdar tjarreb mojaffif dalhawa2, ila kan mtwaffar.","If there isn’t a kettle, or if you don’t like wearing specific socks, you can try using a hairdryer, if available."
في حالة مكانتش شي كواية، أو إذا مكنتيش كتبغي تلبس تقاشر محددين ، فتقدر تجرب مجفف دالهواء، إذا كان متوفر.,"fi hala makantsh shi kwwaya, aw ila makntish katbghi tlebess tqasher mhaddaddin, fa t9dar tjarreb mojaffif dalhawa2, ila kan mtwaffar.","If there isn’t a kettle, or if you don’t like wearing specific socks, you can try using a hairdryer, if available."
في حالة مكانتش شي كواية، أو إذا مكنتيش كتبغي تلبس تقاشر محددين ، فتقدر تجرب مجفف دالهواء، إذا كان متوفر.,"fi hala makantsh shi kwwaya, aw ila makntish katbghi tlebess tqasher mhaddaddin, fa tqdar tjarreb mojaffif dalhawa2, ila kan mtwaffar.","If there isn’t a kettle, or if you don’t like wearing specific socks, you can try using a hairdryer, if available."
كما هاجمات أي حاجة دخلات الما؛ حتى ديناصور عملاق بحال تي ريكس مقدرش عليها.,kimma hajmat ay 7aja dkhlat lma; 7tta ddinasor 3imlaq b7al tti reks ma9darch 3liha.,It even attacked anything that entered the water; even a giant dinosaur like a T-Rex couldn't handle it.
كما هاجمات أي حاجة دخلات الما؛ حتى ديناصور عملاق بحال تي ريكس مقدرش عليها.,kimma hajmat ay 7aja d5lat lma; 7tta ddinasor 3imlaq b7al tti reks ma9darch 3liha.,It even attacked anything that entered the water; even a giant dinosaur like a T-Rex couldn't handle it.
كما هاجمات أي حاجة دخلات الما؛ حتى ديناصور عملاق بحال تي ريكس مقدرش عليها.,kimma hajmat ay 7aja d5lat lma; 7tta ddinasor 3imlaq b7al tti reks ma9darsh 3liha.,It even attacked anything that entered the water; even a giant dinosaur like a T-Rex couldn't handle it.
كما هاجمات أي حاجة دخلات الما؛ حتى ديناصور عملاق بحال تي ريكس مقدرش عليها.,kimma hajmat ay 7aja d5lat lma; 7tta ddinasor 3imlaq b7al tti reks maqdarch 3liha.,It even attacked anything that entered the water; even a giant dinosaur like a T-Rex couldn't handle it.
كما هاجمات أي حاجة دخلات الما؛ حتى ديناصور عملاق بحال تي ريكس مقدرش عليها.,kimma hajmat ay 7aja d5lat lma; 7tta ddinasor 3imlaq b7al tti reks maqdarsh 3liha.,It even attacked anything that entered the water; even a giant dinosaur like a T-Rex couldn't handle it.
كما هاجمات أي حاجة دخلات الما؛ حتى ديناصور عملاق بحال تي ريكس مقدرش عليها.,kimma hajmat ay 7aja dkhlat lma; 7tta ddinasor 3imlaq b7al tti reks ma9darsh 3liha.,It even attacked anything that entered the water; even a giant dinosaur like a T-Rex couldn't handle it.
